id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
10.0,0.2941458523273468,0.1762446165084839,0.37471553683280945,0.0019475470762699842,-0.13932685554027557,0.173191100358963,-0.022921539843082428,-0.3396800756454468,-0.329784095287323,0.019734857603907585,0.3266889452934265,0.008800779469311237,-0.3058632016181946,-0.3963136672973633,0.16625602543354034,-0.0930236205458641,0.03369484841823578,-0.005056990776211023,0.07424578815698624,-0.14250639081001282,0.20794729888439178,-0.2532835006713867,-0.08544921875,0.000498078647069633,0.26682808995246887,-0.025279365479946136,-0.01505968626588583,-0.32614922523498535,-0.38998374342918396,-0.09677109122276306,0.4838787615299225,0.42487016320228577
11.0,0.2933290898799896,0.16017860174179077,0.40651148557662964,-0.06542355567216873,-0.17599351704120636,0.1631961166858673,-0.009629114530980587,-0.32579505443573,-0.3073398470878601,0.037348710000514984,0.32319843769073486,0.04425475373864174,-0.3046514093875885,-0.40640512108802795,0.11939586699008942,-0.054538238793611526,-0.021626360714435577,-0.01719825714826584,0.04491565749049187,-0.15714454650878906,0.23472946882247925,-0.21606981754302979,5.524055723071797e-06,-0.050445422530174255,0.22563134133815765,-0.002997260307893157,-0.010417762212455273,-0.32895657420158386,-0.4250955879688263,0.019531184807419777,0.4855874180793762,0.4259865880012512
12.0,0.2656538486480713,-0.013389327563345432,0.34886789321899414,-0.16844137012958527,-0.28612664341926575,0.2689822316169739,0.09481329470872879,-0.3680083155632019,-0.2098245918750763,0.11916997283697128,0.33751529455184937,0.05736139416694641,-0.3652932047843933,-0.31577250361442566,-0.023808754980564117,0.05341968685388565,0.2803610563278198,0.17202799022197723,0.2554607689380646,0.07798276841640472,0.13586950302124023,-0.32957538962364197,-0.2062554508447647,-0.1605900228023529,0.12427417933940887,-0.21455776691436768,0.15888339281082153,-0.34125375747680664,-0.17125023901462555,-0.22676841914653778,0.29517075419425964,0.43364664912223816
13.0,0.2654436528682709,0.10947412997484207,0.37827378511428833,-0.07641005516052246,-0.17850925028324127,0.22079019248485565,0.0409863255918026,-0.32994842529296875,-0.26312971115112305,0.052072957158088684,0.35080358386039734,0.09473761916160583,-0.3614235818386078,-0.40114858746528625,0.07063797116279602,0.005336763337254524,0.1667611300945282,0.09897220879793167,0.15700894594192505,-0.07005791366100311,0.2081916183233261,-0.2681601941585541,-0.17045539617538452,-0.09552175551652908,0.24485452473163605,-0.12711060047149658,0.06616601347923279,-0.3202074468135834,-0.31408098340034485,-0.22941233217716217,0.408835232257843,0.4465017020702362
14.0,0.2879369556903839,0.05778377875685692,0.38889673352241516,-0.13717547059059143,-0.1594182699918747,0.21857836842536926,0.057031143456697464,-0.30208829045295715,-0.241659015417099,0.09256112575531006,0.3594987094402313,0.06175926327705383,-0.37646716833114624,-0.38925668597221375,-0.005761477164924145,0.0712856650352478,0.13582314550876617,0.08569391816854477,0.14712871611118317,-0.08413008600473404,0.2094896286725998,-0.27975326776504517,-0.1507645547389984,-0.10164614766836166,0.21410909295082092,-0.11807067692279816,0.0891333743929863,-0.3332558572292328,-0.3261282742023468,-0.16827088594436646,0.4153797924518585,0.46622931957244873
15.0,0.2629757821559906,0.07358255237340927,0.3441154658794403,-0.10348910838365555,-0.20943313837051392,0.22714300453662872,0.041718706488609314,-0.39871522784233093,-0.30937257409095764,0.049392227083444595,0.31496626138687134,0.0032455516047775745,-0.3030407726764679,-0.4027254283428192,0.1008809506893158,-0.05047426372766495,0.13464635610580444,0.09505081176757812,0.11731928586959839,-0.028596309944987297,0.22348235547542572,-0.26507988572120667,-0.09059285372495651,-0.1162227988243103,0.2129586637020111,-0.08932027220726013,0.08851193636655807,-0.3749960958957672,-0.3753693401813507,-0.11128343641757965,0.4318225383758545,0.4292439818382263
16.0,0.29603156447410583,0.08053724467754364,0.38309791684150696,-0.12178858369588852,-0.19722719490528107,0.23453141748905182,0.052783843129873276,-0.30907967686653137,-0.2853711247444153,0.08181886374950409,0.3476860225200653,0.03778183087706566,-0.34695467352867126,-0.3798389732837677,0.06006285920739174,-0.0005085282609798014,0.1115129366517067,0.09758725762367249,0.1421654224395752,-0.03256462886929512,0.21143414080142975,-0.3447360694408417,-0.12759149074554443,-0.11259624361991882,0.1848503053188324,-0.13148705661296844,0.060109831392765045,-0.3655135929584503,-0.3141290843486786,-0.1388702094554901,0.3928821384906769,0.4630630910396576
17.0,0.287788450717926,0.193372905254364,0.4312872588634491,-0.06393840163946152,-0.1665402203798294,0.1983685940504074,0.014166946522891521,-0.25718364119529724,-0.3053795397281647,0.04115033522248268,0.3199267089366913,0.06982866674661636,-0.32195737957954407,-0.3985441029071808,0.10945657640695572,-0.035044506192207336,0.031201211735606194,0.05540740117430687,0.10283948481082916,-0.06438858062028885,0.23166461288928986,-0.3004152774810791,-0.09645293653011322,-0.09597861021757126,0.20767684280872345,-0.07826301455497742,0.030749861150979996,-0.38140615820884705,-0.3548990786075592,-0.05577182397246361,0.4498541057109833,0.4394311308860779
18.0,0.23384833335876465,0.1708528846502304,0.2820727825164795,0.028458958491683006,-0.12589533627033234,0.18318435549736023,-0.062251605093479156,-0.4469000995159149,-0.3688153028488159,-0.005876937881112099,0.2705026865005493,-0.08061601221561432,-0.1877361536026001,-0.40625160932540894,0.26049235463142395,-0.12888136506080627,-0.004000128712505102,-0.011402202770113945,-0.0025946840178221464,-0.1917656511068344,0.2559720575809479,-0.23749254643917084,-0.03453657403588295,-0.01096837967634201,0.3051474690437317,0.06001665070652962,-0.0635899007320404,-0.3117808401584625,-0.41658300161361694,-0.12112008780241013,0.47217056155204773,0.3668718636035919
19.0,0.24902258813381195,0.18251284956932068,0.38156837224960327,0.006292056292295456,-0.20962505042552948,0.17911477386951447,0.0036707394756376743,-0.28011369705200195,-0.3144036829471588,0.03647032380104065,0.30674508213996887,0.04904896020889282,-0.33600038290023804,-0.43133893609046936,0.16632992029190063,-0.07234436273574829,0.016064031049609184,-0.00884061586111784,0.08076087385416031,-0.12303018569946289,0.21471591293811798,-0.24325481057167053,-0.06194648891687393,-0.00807227473706007,0.2713980972766876,-0.08523323386907578,-0.014585648663341999,-0.3240148425102234,-0.3897729516029358,-0.0954960435628891,0.47894400358200073,0.43405866622924805
20.0,0.2914685010910034,0.19675128161907196,0.3986069858074188,0.012998605147004128,-0.12758111953735352,0.13756299018859863,-0.05045877397060394,-0.30588600039482117,-0.33867913484573364,0.02055918611586094,0.324047327041626,0.024766195565462112,-0.28980395197868347,-0.4098828136920929,0.16711699962615967,-0.0914311483502388,-0.07499324530363083,-0.01985388807952404,0.025736309587955475,-0.14132675528526306,0.2450229525566101,-0.22692322731018066,0.015095771290361881,-0.03538598120212555,0.2327404022216797,0.0006637746701017022,-0.020563343539834023,-0.31104913353919983,-0.42340147495269775,0.008278419263660908,0.5101629495620728,0.3949418365955353
21.0,0.31242135167121887,0.17031069099903107,0.3776472806930542,-0.05023040995001793,-0.16599947214126587,0.16365259885787964,0.0006835713284090161,-0.3461906313896179,-0.3104061186313629,0.0482853539288044,0.3170139491558075,0.010420706123113632,-0.3007316291332245,-0.4029066860675812,0.1422528773546219,-0.08522400259971619,0.029439469799399376,0.06286108493804932,0.07409537583589554,-0.08802959322929382,0.2090652883052826,-0.29286929965019226,-0.059953924268484116,-0.061058782041072845,0.18695740401744843,-0.05585112422704697,0.01365816779434681,-0.3703611195087433,-0.3623029589653015,-0.05232865363359451,0.4732274115085602,0.4516671597957611
22.0,0.2612074613571167,0.07303541153669357,0.37834903597831726,-0.10378049314022064,-0.14346393942832947,0.2179632931947708,0.01464687567204237,-0.2890670597553253,-0.33971107006073,0.045340072363615036,0.3370918333530426,0.04890870302915573,-0.28885138034820557,-0.4568749666213989,0.10147162526845932,-0.016275784000754356,0.09498758614063263,0.01407820638269186,0.12021130323410034,-0.09051063656806946,0.24931004643440247,-0.23687659204006195,-0.07540418207645416,-0.0669604167342186,0.27881789207458496,-0.07948701083660126,0.024527372792363167,-0.31904494762420654,-0.4035801291465759,-0.1077556312084198,0.4584130346775055,0.41601815819740295
23.0,0.2937857210636139,0.16024865210056305,0.39276015758514404,-0.03395446017384529,-0.17824895679950714,0.19077305495738983,-0.044381625950336456,-0.33428332209587097,-0.314409077167511,0.020955145359039307,0.3461233079433441,0.012151756323873997,-0.2621597647666931,-0.41397714614868164,0.09058092534542084,-0.0714869350194931,-0.05338924005627632,-0.04207424074411392,0.03693772107362747,-0.20140613615512848,0.22684885561466217,-0.18938159942626953,-0.01704585552215576,0.011415965855121613,0.2893621623516083,0.05282880738377571,-0.032762687653303146,-0.2684498429298401,-0.45316609740257263,-0.05413888767361641,0.5029296875,0.36421144008636475
24.0,0.28312432765960693,0.17953641712665558,0.37787142395973206,-0.035448916256427765,-0.16125011444091797,0.17675477266311646,-0.03760039061307907,-0.3288213610649109,-0.3324722647666931,0.027954302728176117,0.3239387571811676,-0.005512692965567112,-0.28075504302978516,-0.4154570400714874,0.16184915602207184,-0.08915869891643524,0.005661296658217907,0.02688036486506462,0.06300288438796997,-0.12108774483203888,0.23070451617240906,-0.2601834833621979,-0.062109172344207764,-0.0557963103055954,0.24272215366363525,-0.04661283269524574,0.007806280627846718,-0.32713478803634644,-0.3961164355278015,-0.05190452188253403,0.4952771067619324,0.4152184724807739
25.0,0.3066434860229492,0.17921651899814606,0.3771889805793762,-0.005132388323545456,-0.1725628823041916,0.1718726009130478,-0.06350208818912506,-0.35402920842170715,-0.31001731753349304,0.024836096912622452,0.3478533923625946,0.0017283088527619839,-0.25267505645751953,-0.40655264258384705,0.1129370704293251,-0.08317994326353073,-0.005007660482078791,-0.023641305044293404,0.07310029864311218,-0.1643611043691635,0.21216262876987457,-0.21295271813869476,-0.06748930364847183,0.0021927794441580772,0.28700190782546997,0.02114911749958992,0.0017330654663965106,-0.2767339050769806,-0.42896631360054016,-0.0986054390668869,0.5114494562149048,0.3814389407634735
26.0,0.29890120029449463,0.18812867999076843,0.32906150817871094,0.0006791977211833,-0.110585518181324,0.17943313717842102,-0.01919499970972538,-0.4135618805885315,-0.32091331481933594,0.03306271508336067,0.29204773902893066,-0.021928567439317703,-0.31409552693367004,-0.38309919834136963,0.1731223613023758,-0.10362732410430908,0.08162717521190643,-0.004273935686796904,0.08314493298530579,-0.1584714949131012,0.20418569445610046,-0.24436406791210175,-0.1198088601231575,-0.012027813121676445,0.29948320984840393,-0.04132479801774025,-0.009512062184512615,-0.31904876232147217,-0.37097224593162537,-0.12368885427713394,0.4773489832878113,0.4171971082687378
27.0,0.2872244715690613,0.1736709624528885,0.3979685306549072,-0.02451409585773945,-0.15753379464149475,0.19104886054992676,-0.013718479312956333,-0.2902517020702362,-0.31973856687545776,0.0331069678068161,0.31602343916893005,0.033717431128025055,-0.3171502351760864,-0.41805803775787354,0.1393575817346573,-0.08161278814077377,-0.06617221981287003,-0.007744703441858292,0.028323408216238022,-0.14760957658290863,0.25001513957977295,-0.2477640062570572,0.018582895398139954,-0.03465139865875244,0.22439970076084137,-0.015542090870440006,-0.03173475340008736,-0.3403865396976471,-0.4133426249027252,0.030417224392294884,0.488892525434494,0.40323275327682495
28.0,0.3066019117832184,0.19991205632686615,0.3525133728981018,0.018611909821629524,-0.1536889225244522,0.13501611351966858,-0.05018123984336853,-0.34481000900268555,-0.34123075008392334,-0.00758332759141922,0.3097218871116638,-0.004174230620265007,-0.2612180709838867,-0.419436514377594,0.1666860580444336,-0.13944850862026215,-0.044386643916368484,-0.02643325924873352,0.027906352654099464,-0.15599612891674042,0.22538402676582336,-0.23779842257499695,-0.012382513843476772,-0.019023727625608444,0.2507733106613159,0.019897328689694405,-0.03633914887905121,-0.31223243474960327,-0.4238346517086029,-0.011558372527360916,0.501452624797821,0.40010520815849304
29.0,0.280423104763031,0.05404220521450043,0.3721977472305298,-0.08488686382770538,-0.21262796223163605,0.24872727692127228,0.04837986081838608,-0.3179543912410736,-0.25378867983818054,0.08945399522781372,0.36194315552711487,0.060191042721271515,-0.3582184612751007,-0.3885536789894104,0.016658900305628777,0.01626524142920971,0.1668223887681961,0.12258807569742203,0.16993014514446259,-0.0009026707266457379,0.18243345618247986,-0.31384578347206116,-0.1588418334722519,-0.08709864318370819,0.2153661996126175,-0.15866601467132568,0.08915839344263077,-0.3472850024700165,-0.2834727466106415,-0.1864912062883377,0.3932477533817291,0.4606320858001709
30.0,0.3049163520336151,0.17922580242156982,0.3811602294445038,-0.02842661179602146,-0.17302206158638,0.16686218976974487,-0.019840499386191368,-0.3448426425457001,-0.32174772024154663,0.037642668932676315,0.3185445964336395,0.010086135007441044,-0.29165753722190857,-0.40000709891319275,0.1347564309835434,-0.08707420527935028,-0.0010093774180859327,0.016756156459450722,0.06608061492443085,-0.12407484650611877,0.2188628911972046,-0.26683980226516724,-0.05047309771180153,-0.04027153551578522,0.22974416613578796,-0.021566802635788918,0.0005484850262291729,-0.3352011442184448,-0.39284852147102356,-0.042102787643671036,0.4946959614753723,0.42543837428092957
31.0,0.29903048276901245,0.2800779640674591,0.3447335362434387,0.12516747415065765,-0.10765243321657181,0.07070188224315643,-0.09962231665849686,-0.3581739366054535,-0.3590441942214966,-0.01994098164141178,0.28329718112945557,-0.043257616460323334,-0.17340537905693054,-0.38048601150512695,0.23741218447685242,-0.17635904252529144,-0.12571586668491364,-0.11392635107040405,-0.00701408926397562,-0.2494601309299469,0.23384268581867218,-0.15976375341415405,0.013404570519924164,0.040091123431921005,0.3017764091491699,0.09412248432636261,-0.09689126163721085,-0.2115502506494522,-0.4334704279899597,-0.07100833207368851,0.5195508599281311,0.3172224164009094
32.0,0.29824110865592957,0.14495718479156494,0.40176981687545776,-0.09857752919197083,-0.18636958301067352,0.17616096138954163,0.03170207142829895,-0.3066229820251465,-0.3162432014942169,0.03794857859611511,0.324451744556427,0.041695695370435715,-0.30810606479644775,-0.4018097519874573,0.12084272503852844,-0.05656217783689499,0.07276148349046707,0.07709545642137527,0.09105101972818375,-0.07688344269990921,0.21604354679584503,-0.3195269703865051,-0.083856500685215,-0.07253807783126831,0.18789751827716827,-0.09713355451822281,0.001785104745067656,-0.37509962916374207,-0.34206339716911316,-0.07642833888530731,0.45140060782432556,0.44887563586235046
33.0,0.34012824296951294,0.2026844322681427,0.36724618077278137,0.033792685717344284,-0.17002686858177185,0.10157497227191925,-0.054524801671504974,-0.39898839592933655,-0.28838229179382324,0.027006294578313828,0.3420156240463257,0.013770721852779388,-0.25035691261291504,-0.3696368932723999,0.12747947871685028,-0.11352121829986572,-0.03963169455528259,-0.03014550544321537,0.03070366010069847,-0.15347032248973846,0.1961170881986618,-0.23907425999641418,-0.013250334188342094,0.016635585576295853,0.23466333746910095,0.070017009973526,-0.022536277770996094,-0.3169454336166382,-0.3991602063179016,-0.02692975476384163,0.5171981453895569,0.41571488976478577
34.0,0.27506697177886963,0.1615917831659317,0.3785956799983978,0.002660903846845031,-0.14698591828346252,0.20911189913749695,-0.03158634901046753,-0.27690836787223816,-0.3214019536972046,-0.01601710356771946,0.3498184084892273,0.022547103464603424,-0.3002813458442688,-0.4438832998275757,0.09308076649904251,-0.09285101294517517,-0.010752752423286438,0.013211262412369251,0.07980405539274216,-0.09622751921415329,0.25737059116363525,-0.2451324313879013,-0.06491994857788086,-0.04753796383738518,0.27270638942718506,-0.04882372170686722,0.02443932369351387,-0.3071466386318207,-0.42430222034454346,-0.08418601751327515,0.49829354882240295,0.37131521105766296
35.0,0.3019963800907135,0.20184087753295898,0.3921204209327698,-0.01858426257967949,-0.14291536808013916,0.17047260701656342,-0.028044389560818672,-0.32061371207237244,-0.32457709312438965,0.028633244335651398,0.32493066787719727,-0.004544987343251705,-0.28909504413604736,-0.3889275789260864,0.17694364488124847,-0.10161933302879333,0.009359080344438553,0.04182720556855202,0.08553917706012726,-0.10809621214866638,0.22060739994049072,-0.2894820272922516,-0.060624174773693085,-0.06455350667238235,0.22018463909626007,-0.03735893592238426,0.015653351321816444,-0.34929871559143066,-0.37597933411598206,-0.04724377393722534,0.47920727729797363,0.43425989151000977
36.0,0.31454935669898987,0.1928543597459793,0.3601894974708557,0.05144720524549484,-0.17151373624801636,0.12523362040519714,-0.04322335869073868,-0.4193965196609497,-0.2877212166786194,0.049669403582811356,0.3296177387237549,0.004029527772217989,-0.29019272327423096,-0.35263118147850037,0.14940586686134338,-0.09153269231319427,-0.04306997358798981,-0.02765430137515068,0.030858851969242096,-0.16268888115882874,0.19492541253566742,-0.2482263594865799,-0.020384229719638824,0.024330975487828255,0.23373283445835114,0.0657128095626831,-0.03352538123726845,-0.31934303045272827,-0.40106719732284546,-0.03168044239282608,0.5107795000076294,0.41414308547973633
37.0,0.24472907185554504,0.19310687482357025,0.38577693700790405,0.09944403171539307,-0.07810066640377045,0.1372358351945877,-0.08687403053045273,-0.2935887575149536,-0.3183170258998871,-0.022703154012560844,0.2761463522911072,-0.027210520580410957,-0.25147196650505066,-0.48599448800086975,0.21049104630947113,-0.12493319064378738,0.039375193417072296,0.02413092367351055,0.07379806041717529,-0.11696919053792953,0.25786399841308594,-0.19230853021144867,-0.05795157700777054,-0.02477174624800682,0.22413194179534912,-0.09988734871149063,0.020536119118332863,-0.3306353688240051,-0.415897399187088,-0.08737996220588684,0.45158064365386963,0.45901694893836975
38.0,0.27075037360191345,0.10755950957536697,0.38143613934516907,-0.040364257991313934,-0.1695990413427353,0.21288369596004486,0.03180617094039917,-0.32017946243286133,-0.30849489569664,0.046150777488946915,0.3338145613670349,0.030391203239560127,-0.3368590772151947,-0.40953707695007324,0.14488177001476288,-0.04830415919423103,0.10998918116092682,0.04919956624507904,0.1215016320347786,-0.04968775063753128,0.20735634863376617,-0.2774036228656769,-0.09654762595891953,-0.10521841794252396,0.22967876493930817,-0.11322900652885437,0.043518345803022385,-0.3465721905231476,-0.3728238642215729,-0.11594066023826599,0.4252548813819885,0.4610353112220764
39.0,0.3242564797401428,0.194200336933136,0.3690964877605438,0.04277379438281059,-0.15468914806842804,0.13231498003005981,-0.08536678552627563,-0.3737213909626007,-0.3067946434020996,0.01810188964009285,0.34518566727638245,-0.007588188163936138,-0.24483032524585724,-0.3904661536216736,0.13454113900661469,-0.10633181780576706,-0.00892003532499075,-0.01326771080493927,0.08358066529035568,-0.14646561443805695,0.19600853323936462,-0.23250162601470947,-0.06760688126087189,0.011236445046961308,0.2587631046772003,0.016602812334895134,0.010318748652935028,-0.2995220720767975,-0.4102490544319153,-0.09293494373559952,0.5167100429534912,0.39957624673843384
40.0,0.26769834756851196,0.161091148853302,0.3738797903060913,-0.0024636494927108288,-0.12757651507854462,0.17396099865436554,-0.02243427187204361,-0.29919514060020447,-0.34072718024253845,0.012591738253831863,0.31891319155693054,0.01269736047834158,-0.3089257478713989,-0.4398778975009918,0.17749960720539093,-0.09086471050977707,0.003444584785029292,-0.023119006305933,0.036977820098400116,-0.12344800680875778,0.24412821233272552,-0.23529879748821259,-0.009203762747347355,-0.05179055035114288,0.26407793164253235,-0.046007975935935974,-0.02121620811522007,-0.31589195132255554,-0.42615213990211487,-0.03511743247509003,0.4817974865436554,0.4132978618144989
41.0,0.2986777126789093,0.13415758311748505,0.37013986706733704,-0.06081954762339592,-0.1613549441099167,0.1774912029504776,-0.004110115580260754,-0.3472059965133667,-0.3269937038421631,0.0292848851531744,0.31869474053382874,-0.039137113839387894,-0.31136876344680786,-0.4136783480644226,0.11903906613588333,-0.06257424503564835,0.07749001681804657,0.0703713521361351,0.13007767498493195,-0.07383495569229126,0.2139502465724945,-0.30673155188560486,-0.1272498071193695,-0.0784912109375,0.22238372266292572,-0.09826979786157608,0.03818652406334877,-0.3568620979785919,-0.350774884223938,-0.0992525964975357,0.45020297169685364,0.433279812335968
42.0,0.32257378101348877,0.1298101544380188,0.40689343214035034,-0.06421813368797302,-0.14007626473903656,0.20329789817333221,0.030069096013903618,-0.29581761360168457,-0.28121936321258545,0.076905757188797,0.32728201150894165,0.05190959945321083,-0.3518384099006653,-0.3934114873409271,0.0884392037987709,-0.025430476292967796,0.04765569791197777,0.0929475724697113,0.11371617764234543,-0.04179718345403671,0.22685353457927704,-0.33024194836616516,-0.08719047158956528,-0.10008484125137329,0.14503221213817596,-0.1002042293548584,0.0669054165482521,-0.4022618234157562,-0.32449325919151306,-0.04442335292696953,0.41032058000564575,0.47168704867362976
43.0,0.27691537141799927,0.10906308144330978,0.3698238134384155,-0.06367402523756027,-0.15727168321609497,0.22142674028873444,0.026049703359603882,-0.31954842805862427,-0.3278200924396515,0.0436076782643795,0.3181290328502655,-0.022016115486621857,-0.3228258788585663,-0.4290257692337036,0.10844182968139648,-0.07051514089107513,-0.03856690227985382,0.02103557251393795,0.03991759940981865,-0.13109910488128662,0.28368356823921204,-0.23937682807445526,-0.014312678948044777,-0.0677722692489624,0.22608880698680878,-0.0367688424885273,-0.02122468315064907,-0.3227783441543579,-0.4228981137275696,-0.05205029994249344,0.4782795011997223,0.40573394298553467
