id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
10.0,0.03226866200566292,0.41472360491752625,-0.07854834198951721,0.706683874130249,0.002360173035413027,-0.03256436064839363,-0.06652726233005524,-0.13032393157482147,-0.02371223084628582,0.7128399610519409,0.10637862980365753,0.1051657646894455,0.00862861517816782,0.004553547594696283,0.2755112051963806,-0.30534598231315613
11.0,0.15939055383205414,0.45423561334609985,-0.05519263818860054,0.6758548021316528,0.06586503982543945,-0.12170759588479996,-0.1812446117401123,0.05747798830270767,0.061937108635902405,0.6964484453201294,-0.04125174134969711,0.18050137162208557,0.11524580419063568,0.14644309878349304,0.2631336450576782,-0.32421791553497314
12.0,0.1868046373128891,0.48256027698516846,-0.045398566871881485,0.6493192911148071,0.09313903003931046,-0.1435948610305786,-0.2258644998073578,0.058926813304424286,0.06962861865758896,0.6900339722633362,-0.023499097675085068,0.1902007907629013,0.13400262594223022,0.1514796018600464,0.27120205760002136,-0.33257055282592773
13.0,0.2363860309123993,0.4847904443740845,-0.03833760321140289,0.6155863404273987,0.14116324484348297,-0.18981662392616272,-0.26466333866119385,0.11959127336740494,0.0857129842042923,0.6939517855644226,0.003003084799274802,0.1895182877779007,0.14104358851909637,0.1590770035982132,0.27907034754753113,-0.2999621331691742
14.0,0.07339037209749222,0.4260668456554413,-0.09702696651220322,0.696541428565979,-0.009990855120122433,-0.10288352519273758,-0.15631844103336334,-0.04324360191822052,0.03690098226070404,0.7084378600120544,0.06427447497844696,0.15808238089084625,0.06685573607683182,0.08578739315271378,0.296832799911499,-0.27879515290260315
15.0,0.28142479062080383,0.5030709505081177,0.0011854235781356692,0.5676693916320801,0.18842948973178864,-0.1936194747686386,-0.29912322759628296,0.15748059749603271,0.11747347563505173,0.6563908457756042,-0.13037604093551636,0.22628596425056458,0.2039419412612915,0.20004834234714508,0.2530341148376465,-0.365154504776001
16.0,0.20321498811244965,0.46358945965766907,-0.0386047326028347,0.6492756605148315,0.1354893147945404,-0.15664784610271454,-0.2321116328239441,0.07460566610097885,0.02131912112236023,0.7075293660163879,-0.01879475824534893,0.14529792964458466,0.07779426127672195,0.0857868418097496,0.2631095349788666,-0.3245644271373749
17.0,0.14542898535728455,0.47143691778182983,-0.042336605489254,0.6645196676254272,0.0610247366130352,-0.13547095656394958,-0.20813192427158356,0.07973337918519974,0.13174235820770264,0.6715113520622253,-0.07131625711917877,0.22274889051914215,0.1926988810300827,0.20012536644935608,0.26479142904281616,-0.32194849848747253
18.0,0.2843683958053589,0.4990106523036957,0.022403450682759285,0.5639469623565674,0.20885440707206726,-0.19542744755744934,-0.29926398396492004,0.161219984292984,0.03684825450181961,0.6973348259925842,0.00158720335457474,0.17055732011795044,0.09623017907142639,0.11164308339357376,0.2708885967731476,-0.34163370728492737
19.0,0.2647157311439514,0.49315062165260315,0.014045900665223598,0.5895110368728638,0.19085370004177094,-0.2072594314813614,-0.27791479229927063,0.11435015499591827,0.05189557746052742,0.7005360126495361,-0.06777592748403549,0.14600753784179688,0.11969136446714401,0.14082281291484833,0.240086168050766,-0.3363898992538452
20.0,0.2176380455493927,0.4821651577949524,-0.012303909286856651,0.6334866285324097,0.12684200704097748,-0.16045625507831573,-0.23537586629390717,0.1263161599636078,0.1177939772605896,0.6738636493682861,-0.07716647535562515,0.22090387344360352,0.18314732611179352,0.20597301423549652,0.26240408420562744,-0.3208528757095337
21.0,0.23369349539279938,0.5047049522399902,0.021492009982466698,0.6036540269851685,0.17161303758621216,-0.16727426648139954,-0.2674718499183655,0.10920774936676025,0.020772729068994522,0.7016302943229675,0.04153795912861824,0.14848075807094574,0.06865564733743668,0.058636151254177094,0.27221208810806274,-0.3475654125213623
22.0,0.1902451515197754,0.4861646592617035,-0.03247024118900299,0.6429283618927002,0.10459114611148834,-0.15666288137435913,-0.22801648080348969,0.08711162954568863,0.17520734667778015,0.6416127681732178,-0.06989581882953644,0.2500438392162323,0.2532542943954468,0.2443811297416687,0.26761072874069214,-0.3267441987991333
23.0,0.24355988204479218,0.4853866994380951,0.004986350424587727,0.6150333881378174,0.17127759754657745,-0.1779090166091919,-0.25973743200302124,0.10118406265974045,0.03836865723133087,0.7043514251708984,-0.04952394962310791,0.15187673270702362,0.0845901221036911,0.10702279210090637,0.2530301809310913,-0.332980751991272
24.0,0.1334075927734375,0.4559400975704193,-0.0451708659529686,0.6819775104522705,0.07785265892744064,-0.09367996454238892,-0.16734346747398376,-0.026449909433722496,-0.0095969894900918,0.7065353989601135,0.05301713943481445,0.13238155841827393,0.014819678850471973,0.01950695551931858,0.28441235423088074,-0.3311377763748169
25.0,0.2311404049396515,0.49780526757240295,0.010825964622199535,0.6184320449829102,0.15839026868343353,-0.16517215967178345,-0.24590015411376953,0.08728937804698944,0.03664437308907509,0.7042371034622192,0.00320525374263525,0.15854214131832123,0.07681459933519363,0.0994158387184143,0.27129602432250977,-0.3240430951118469
26.0,0.21304374933242798,0.4801691770553589,-0.009727081283926964,0.6395065188407898,0.14168354868888855,-0.1503148376941681,-0.22103393077850342,0.10907959192991257,0.11468392610549927,0.674238383769989,-0.06228342279791832,0.21896138787269592,0.18869812786579132,0.19805699586868286,0.26843714714050293,-0.3212604820728302
27.0,0.21286162734031677,0.49778252840042114,0.01199917308986187,0.6224803924560547,0.15523356199264526,-0.16788405179977417,-0.2455189973115921,0.08395305275917053,0.06365856528282166,0.6987789869308472,-0.016035083681344986,0.1605464667081833,0.13497141003608704,0.0895671397447586,0.2654374837875366,-0.33436453342437744
28.0,0.17310938239097595,0.4590219557285309,-0.054911889135837555,0.6727654933929443,0.07984256744384766,-0.13697044551372528,-0.16983306407928467,-0.0025941526982933283,0.04945006221532822,0.7023098468780518,-0.07317043095827103,0.17199358344078064,0.10308439284563065,0.13840994238853455,0.2567817270755768,-0.3100554049015045
29.0,0.248478963971138,0.4956132471561432,0.01680581644177437,0.6049213409423828,0.1740572601556778,-0.17605248093605042,-0.26307666301727295,0.11594986915588379,0.07137399166822433,0.6931860446929932,-0.04684033617377281,0.18674926459789276,0.11908615380525589,0.14805027842521667,0.26670122146606445,-0.32839423418045044
30.0,0.2737277150154114,0.4816928803920746,-0.011658872477710247,0.6068276166915894,0.17421074211597443,-0.197428360581398,-0.25875911116600037,0.09238551557064056,0.06704424321651459,0.6896929740905762,-0.13874070346355438,0.18442735075950623,0.12717919051647186,0.18182259798049927,0.23935620486736298,-0.32458794116973877
31.0,0.2503306567668915,0.48972731828689575,-0.0037128725089132786,0.6102829575538635,0.16940872371196747,-0.17710372805595398,-0.26210665702819824,0.10480229556560516,0.06545393913984299,0.688113808631897,-0.08634593337774277,0.19249959290027618,0.13404271006584167,0.164564311504364,0.257249116897583,-0.3360477685928345
32.0,0.16756142675876617,0.4681055247783661,-0.038967959582805634,0.6706510782241821,0.06306978315114975,-0.1097298189997673,-0.185806006193161,0.03840721398591995,0.04056580364704132,0.701249361038208,-0.007203198503702879,0.172281876206398,0.0714661031961441,0.1015017107129097,0.2780647873878479,-0.32601436972618103
33.0,0.2468079924583435,0.48915520310401917,0.018889371305704117,0.6053680181503296,0.21033062040805817,-0.15614084899425507,-0.27089256048202515,0.10060916095972061,0.051672808825969696,0.6879459619522095,-0.05979645252227783,0.1797957718372345,0.11260325461626053,0.11822280287742615,0.26718324422836304,-0.3649933338165283
34.0,0.13088791072368622,0.4432966709136963,-0.07593648135662079,0.679069459438324,0.045184433460235596,-0.1409805864095688,-0.20441679656505585,0.01588284783065319,0.023904945701360703,0.7133991718292236,0.06997036188840866,0.14296218752861023,0.039016470313072205,0.05841514840722084,0.294200599193573,-0.27154776453971863
35.0,0.23541392385959625,0.49008527398109436,0.00034664833219721913,0.618996262550354,0.16802744567394257,-0.15952874720096588,-0.2519979178905487,0.10303336381912231,0.06566202640533447,0.6948163509368896,-0.057345595210790634,0.18016386032104492,0.1241491436958313,0.13136768341064453,0.2611127197742462,-0.3330764174461365
36.0,0.31411755084991455,0.4911537170410156,0.024073779582977295,0.5414285659790039,0.23224446177482605,-0.20652030408382416,-0.31798508763313293,0.16842065751552582,0.06804583221673965,0.6770683526992798,-0.07565576583147049,0.19708463549613953,0.15681691467761993,0.1522630900144577,0.25428563356399536,-0.3746928870677948
37.0,0.1958545744419098,0.4957609474658966,0.0008145974716171622,0.6307040452957153,0.1385698914527893,-0.14719641208648682,-0.25221359729766846,0.07559552043676376,0.015316457487642765,0.6983784437179565,0.09280320256948471,0.1508353054523468,0.07727187871932983,0.061710335314273834,0.29188668727874756,-0.33458778262138367
38.0,0.2250901460647583,0.5091254711151123,0.025550534948706627,0.6062567234039307,0.17640584707260132,-0.16427680850028992,-0.2573569416999817,0.09355465322732925,0.0471554696559906,0.7015818953514099,0.027865899726748466,0.1359056532382965,0.10732687264680862,0.07554824650287628,0.26260852813720703,-0.34696242213249207
39.0,0.20477449893951416,0.46006089448928833,-0.029837485402822495,0.6559271812438965,0.11313633620738983,-0.13655273616313934,-0.21762506663799286,0.10282861441373825,0.09176717698574066,0.6804794073104858,-0.051957085728645325,0.21325722336769104,0.15820375084877014,0.17566204071044922,0.276017963886261,-0.3276750445365906
40.0,0.21060453355312347,0.45553386211395264,-0.03381520137190819,0.6344434022903442,0.1145390048623085,-0.1888817995786667,-0.29832637310028076,0.07878225296735764,0.01466326043009758,0.7105201482772827,0.17180520296096802,0.12866520881652832,0.038108941167593,0.02078888937830925,0.32512563467025757,-0.21624086797237396
41.0,0.2721409499645233,0.49365147948265076,0.017634931951761246,0.5767616033554077,0.19158612191677094,-0.1910952478647232,-0.3016010820865631,0.15623021125793457,0.02047663740813732,0.6975916624069214,0.0024195413570851088,0.16195715963840485,0.06101974844932556,0.07324915379285812,0.279482901096344,-0.3544079661369324
42.0,0.24013778567314148,0.5106923580169678,0.0327833890914917,0.5986585021018982,0.16316920518875122,-0.16871948540210724,-0.2619221806526184,0.12434487044811249,0.022758295759558678,0.701977014541626,0.04124525561928749,0.1500219851732254,0.06872154772281647,0.08860406279563904,0.2699037492275238,-0.34168457984924316
43.0,0.12010374665260315,0.4661114811897278,-0.01227652933448553,0.6786730885505676,0.08526686578989029,-0.11640027165412903,-0.1585410088300705,0.016544049605727196,0.11378674954175949,0.6806919574737549,-0.06691277027130127,0.20766733586788177,0.18804232776165009,0.17680516839027405,0.254282146692276,-0.3236887454986572
44.0,0.21932557225227356,0.5063106417655945,0.0036028341855853796,0.6156777739524841,0.14461053907871246,-0.16950683295726776,-0.2463974505662918,0.0989321768283844,0.07231922447681427,0.688535213470459,0.0025037385057657957,0.19678258895874023,0.14542622864246368,0.1421903818845749,0.27441078424453735,-0.33245089650154114
45.0,0.2542954683303833,0.4917740821838379,-0.026160603389143944,0.6000900864601135,0.15621374547481537,-0.18586920201778412,-0.27801305055618286,0.1387319415807724,0.07617375999689102,0.6911953687667847,-0.041800178587436676,0.19163137674331665,0.12410363554954529,0.15513655543327332,0.27135583758354187,-0.3258703351020813
46.0,0.2825509309768677,0.5176681280136108,0.06287926435470581,0.5593899488449097,0.1975812017917633,-0.19686374068260193,-0.2772602438926697,0.1501348912715912,0.07351537048816681,0.6914225816726685,-0.043491967022418976,0.16414402425289154,0.08947061747312546,0.15032775700092316,0.24530942738056183,-0.3666689991950989
47.0,0.17469386756420135,0.49524828791618347,0.002969158813357353,0.6493393182754517,0.11558926105499268,-0.14016926288604736,-0.19485774636268616,0.04825916141271591,0.025634409859776497,0.7057012915611267,8.36494509712793e-05,0.144896000623703,0.06052304431796074,0.05170084536075592,0.268593966960907,-0.3382696509361267
48.0,0.21747177839279175,0.4833962321281433,-0.004843775648623705,0.6364427804946899,0.1559773087501526,-0.1388409435749054,-0.23736628890037537,0.06624096632003784,0.027260741218924522,0.6961017847061157,-0.03648976609110832,0.16319210827350616,0.05571268871426582,0.08847127854824066,0.2716982364654541,-0.3611942529678345
49.0,0.1981310099363327,0.45816972851753235,-0.0415865033864975,0.6582919359207153,0.10402204841375351,-0.13955767452716827,-0.2207544595003128,0.09004877507686615,0.11109087616205215,0.6775010824203491,-0.05179881304502487,0.22177575528621674,0.17765185236930847,0.18053090572357178,0.2771214246749878,-0.31689003109931946
50.0,0.024373872205615044,0.42443981766700745,-0.07788378745317459,0.7044354677200317,-0.019022483378648758,-0.03732794523239136,-0.07866451889276505,-0.11171078681945801,0.007063045632094145,0.7052232027053833,0.058009274303913116,0.14106974005699158,0.04014711081981659,0.0443885512650013,0.2793107330799103,-0.3335474729537964
51.0,0.25312286615371704,0.4767571985721588,-0.03369799628853798,0.6203322410583496,0.14258302748203278,-0.16056831181049347,-0.2654561996459961,0.12407848984003067,0.05055507645010948,0.6979722380638123,-0.030933547765016556,0.1724226474761963,0.08685939013957977,0.13438285887241364,0.2653813660144806,-0.3344886004924774
52.0,0.291132390499115,0.49344655871391296,0.03774602338671684,0.5576276779174805,0.2246769815683365,-0.2022334337234497,-0.30755969882011414,0.1567758321762085,0.03689185902476311,0.699888288974762,-0.020169872790575027,0.16765069961547852,0.08291050791740417,0.10952737927436829,0.2641553282737732,-0.34020814299583435
53.0,0.25084424018859863,0.4848816394805908,-0.017716247588396072,0.616825520992279,0.16051307320594788,-0.19489744305610657,-0.24587081372737885,0.08567743748426437,0.08900846540927887,0.682765007019043,-0.08657853305339813,0.18925216794013977,0.15799972414970398,0.1890897899866104,0.24591872096061707,-0.34168919920921326
54.0,0.27243563532829285,0.48237931728363037,-0.024515138939023018,0.596433699131012,0.1846693456172943,-0.20338678359985352,-0.27985429763793945,0.10739868879318237,0.09972137957811356,0.6907373070716858,-0.048289861530065536,0.18928901851177216,0.15856647491455078,0.15070801973342896,0.2674298882484436,-0.3142078220844269
55.0,0.13854072988033295,0.4747888743877411,0.004552867263555527,0.6688004732131958,0.12081744521856308,-0.13127794861793518,-0.16592833399772644,0.005425950512290001,0.12781083583831787,0.6791374683380127,-0.03868795186281204,0.2050749659538269,0.19119472801685333,0.17279687523841858,0.27001041173934937,-0.3191162049770355
56.0,0.14122430980205536,0.4482245445251465,-0.043957069516181946,0.6781454682350159,0.05626710131764412,-0.12769484519958496,-0.19404031336307526,0.07094644010066986,0.09478762745857239,0.6875976324081421,-0.04836680367588997,0.20227736234664917,0.16087773442268372,0.1544104963541031,0.27265533804893494,-0.3151448965072632
57.0,0.1878744214773178,0.4933988153934479,0.005851807072758675,0.647142767906189,0.10844115912914276,-0.13217206299304962,-0.21122141182422638,0.05140111967921257,0.026681993156671524,0.7040281295776367,0.02200782671570778,0.14753873646259308,0.06282313913106918,0.07513375580310822,0.26608604192733765,-0.34164658188819885
58.0,0.2736775279045105,0.49121299386024475,-0.009963070042431355,0.5893486738204956,0.17127259075641632,-0.19529053568840027,-0.276868999004364,0.1543191522359848,0.11588235944509506,0.6577844619750977,-0.12705698609352112,0.23578105866909027,0.20919136703014374,0.24059240520000458,0.25560134649276733,-0.32851502299308777
59.0,0.26337870955467224,0.49644678831100464,0.01464073546230793,0.5882031917572021,0.2119365930557251,-0.19751809537410736,-0.27780216932296753,0.08457419276237488,0.04656093195080757,0.7014836072921753,0.006710043177008629,0.13570371270179749,0.11532612890005112,0.09890013188123703,0.2461046278476715,-0.3522915542125702
60.0,0.1441328525543213,0.48480653762817383,-0.0271624606102705,0.6664355993270874,0.05731586366891861,-0.11893366277217865,-0.1803921014070511,0.01869783364236355,0.07446844130754471,0.6967182755470276,-0.06277618557214737,0.18239837884902954,0.08103659749031067,0.1437816172838211,0.2605176270008087,-0.32885056734085083
61.0,0.2528018057346344,0.5019938349723816,0.030767042189836502,0.5941051244735718,0.19708214700222015,-0.1605600267648697,-0.27036944031715393,0.128854438662529,0.08190497756004333,0.6697627902030945,-0.14357122778892517,0.21041546761989594,0.1361788809299469,0.1691940277814865,0.24855418503284454,-0.37749186158180237
62.0,0.2926686108112335,0.4916349947452545,0.0039199478924274445,0.5789586901664734,0.18609373271465302,-0.20043177902698517,-0.28908222913742065,0.1309860199689865,0.09187892079353333,0.6713376045227051,-0.1613958328962326,0.1940748244524002,0.13664355874061584,0.21942797303199768,0.22580957412719727,-0.3618537485599518
63.0,0.055752672255039215,0.4088561534881592,-0.11050764471292496,0.7043967247009277,-0.03034006804227829,-0.08257617801427841,-0.13112714886665344,-0.05922127887606621,0.018492190167307854,0.7088170647621155,0.11456163227558136,0.13091862201690674,0.03371507674455643,0.050916530191898346,0.29441243410110474,-0.2919579744338989
64.0,0.05416117236018181,0.45987170934677124,-0.0509054996073246,0.6925841569900513,0.019521476700901985,-0.04992453008890152,-0.09992940723896027,-0.08305640518665314,0.00608070520684123,0.7034391164779663,0.06688541918992996,0.14430907368659973,0.02660435624420643,0.03375060111284256,0.2834569811820984,-0.3377206027507782
65.0,0.29039469361305237,0.48091235756874084,-0.02455686591565609,0.5879995822906494,0.18135108053684235,-0.17179670929908752,-0.29902058839797974,0.14484980702400208,0.06746120005846024,0.6860318183898926,-0.0739419236779213,0.1931479424238205,0.104673370718956,0.1647033393383026,0.2590312361717224,-0.35346174240112305
66.0,0.2006930708885193,0.4532560110092163,-0.03554859384894371,0.6622292995452881,0.09391871839761734,-0.13194097578525543,-0.21383412182331085,0.09927599877119064,0.05278259888291359,0.6974758505821228,-0.02192564681172371,0.1850973665714264,0.10497856885194778,0.13632293045520782,0.2739728093147278,-0.3186797797679901
67.0,0.2478012591600418,0.5061269402503967,0.04777920991182327,0.5993896722793579,0.15846268832683563,-0.17729191482067108,-0.26121264696121216,0.12010864168405533,0.03553404286503792,0.7115429639816284,0.055580560117959976,0.12200340628623962,0.04558678716421127,0.05863466113805771,0.25865408778190613,-0.32323190569877625
68.0,0.0907541811466217,0.43360635638237,-0.07824207097291946,0.6981569528579712,0.000512035854626447,-0.08860889077186584,-0.12260335683822632,-0.03035329282283783,-0.020336013287305832,0.7109222412109375,0.09736720472574234,0.11142609268426895,0.008753549307584763,0.03665104880928993,0.2844582200050354,-0.3062790334224701
69.0,0.17704430222511292,0.4701008200645447,-0.02642408199608326,0.6612938642501831,0.103519506752491,-0.14471764862537384,-0.20251311361789703,0.024062667042016983,0.036188554018735886,0.7082410454750061,-0.037911973893642426,0.1564963012933731,0.061901748180389404,0.10509945452213287,0.2571565806865692,-0.31640323996543884
70.0,0.15632492303848267,0.4759509861469269,-0.02405494824051857,0.6585217714309692,0.10163773596286774,-0.15018410980701447,-0.215880885720253,0.026523668318986893,0.14882642030715942,0.6713512539863586,-0.0437130331993103,0.22445017099380493,0.2028864473104477,0.18823298811912537,0.2748587131500244,-0.31170862913131714
71.0,0.18054437637329102,0.4563184082508087,-0.04654178395867348,0.6688199043273926,0.09824657440185547,-0.1399841457605362,-0.18420934677124023,0.0604998879134655,0.041164565831422806,0.7042211890220642,0.0001762762403814122,0.16288423538208008,0.10324493050575256,0.11291730403900146,0.26957574486732483,-0.31256261467933655
72.0,0.23539483547210693,0.4955483376979828,0.01019924134016037,0.6181612014770508,0.15989944338798523,-0.16751396656036377,-0.24483422935009003,0.09297154098749161,0.03077108785510063,0.7010691165924072,0.015234377235174179,0.16893592476844788,0.07927044481039047,0.09137904644012451,0.27840372920036316,-0.32982268929481506
73.0,0.18173523247241974,0.4740520417690277,-0.01335833314806223,0.6514084339141846,0.11496540158987045,-0.15270274877548218,-0.2318003922700882,0.05368271470069885,0.16467304527759552,0.6430546045303345,-0.07588043063879013,0.2549544870853424,0.24620527029037476,0.22912490367889404,0.2772650718688965,-0.32962965965270996
74.0,0.20300163328647614,0.45296964049339294,-0.03520455211400986,0.6636866331100464,0.12672314047813416,-0.12551945447921753,-0.1996869146823883,0.07531600445508957,0.06014721095561981,0.6939719915390015,-0.014707659371197224,0.19340413808822632,0.12405630201101303,0.13093841075897217,0.28146716952323914,-0.31893715262413025
75.0,0.04919277876615524,0.37339287996292114,-0.03577032312750816,0.719933271408081,0.008433319628238678,-0.037304170429706573,-0.0498165525496006,-0.12118696421384811,0.031666457653045654,0.7172740697860718,-0.015717456117272377,0.14350397884845734,0.033878013491630554,0.021535594016313553,0.25277265906333923,-0.30011674761772156
76.0,0.1449710875749588,0.45079275965690613,-0.040446072816848755,0.6837360858917236,0.07138936221599579,-0.09940975904464722,-0.15544505417346954,0.049636732786893845,0.07430114597082138,0.6936508417129517,-0.05372064933180809,0.19275785982608795,0.134605273604393,0.14041271805763245,0.26092299818992615,-0.3238403797149658
77.0,0.17813365161418915,0.4594597816467285,-0.06072936952114105,0.671738862991333,0.10215833783149719,-0.06945249438285828,-0.19324415922164917,0.033970754593610764,0.03618886321783066,0.6723167896270752,-0.08695023506879807,0.21205861866474152,0.15621499717235565,0.1591552197933197,0.27404099702835083,-0.3700349032878876
78.0,0.15525206923484802,0.4207400381565094,-0.1068076342344284,0.6912001371383667,-0.007656666915863752,-0.10342816263437271,-0.15956106781959534,0.055750198662281036,0.014993349090218544,0.7062399387359619,0.02713761478662491,0.1514964997768402,0.036357395350933075,0.10114239156246185,0.27956628799438477,-0.3170815706253052
79.0,0.25087770819664,0.5112818479537964,0.03863988071680069,0.59878009557724,0.16280850768089294,-0.17374061048030853,-0.2574103772640228,0.0957135260105133,0.07331971824169159,0.6962505578994751,-0.012578324414789677,0.15304814279079437,0.08361567556858063,0.1415320336818695,0.25600168108940125,-0.3519679307937622
80.0,0.204430490732193,0.4668217897415161,-0.03565129265189171,0.6546630859375,0.09606607258319855,-0.13660147786140442,-0.2116687148809433,0.10722685605287552,0.09357773512601852,0.6838078498840332,-0.05858978256583214,0.2067755162715912,0.15519872307777405,0.18775564432144165,0.2643324136734009,-0.3207648992538452
81.0,0.23393720388412476,0.493387371301651,0.0010787697974592447,0.6206571459770203,0.15006648004055023,-0.16958490014076233,-0.2406652867794037,0.10631019622087479,0.045682042837142944,0.7022024393081665,0.002376052550971508,0.15964284539222717,0.10091457515954971,0.117423415184021,0.27081018686294556,-0.3212640583515167
82.0,0.2308981865644455,0.4932985007762909,0.008842259645462036,0.6201975345611572,0.18104884028434753,-0.16191957890987396,-0.2429046928882599,0.06958409398794174,0.0032969641033560038,0.708514928817749,-0.0009125616634264588,0.14177249372005463,0.037794362753629684,0.046669330447912216,0.2613941431045532,-0.33649033308029175
83.0,0.13175101578235626,0.4425640106201172,-0.02869810163974762,0.688495934009552,0.04882929474115372,-0.1114978939294815,-0.15727828443050385,0.03659828379750252,0.07570979744195938,0.6909117698669434,-0.05664621293544769,0.192263662815094,0.14048051834106445,0.1478261500597,0.26384902000427246,-0.3279172480106354
84.0,0.19051973521709442,0.48663079738616943,-0.003091295249760151,0.6504173874855042,0.11586751788854599,-0.14272338151931763,-0.20147207379341125,0.04491223767399788,0.0331762358546257,0.7050237655639648,0.019754325971007347,0.15774740278720856,0.06906376034021378,0.09606079757213593,0.2761145830154419,-0.3190141022205353
85.0,0.12308696657419205,0.4376738965511322,-0.09245303273200989,0.683747410774231,0.03340202569961548,-0.11892123520374298,-0.2005033940076828,-0.0029439490754157305,0.0014463358093053102,0.7135012149810791,0.12465853989124298,0.12769094109535217,0.027203205972909927,0.037890151143074036,0.30096301436424255,-0.2575762867927551
86.0,0.1716548353433609,0.4695398211479187,-0.027471214532852173,0.6655361652374268,0.08360756933689117,-0.1279093325138092,-0.1973121464252472,0.04208812117576599,0.00406893203034997,0.706336259841919,0.07790174335241318,0.1388460397720337,0.03690711781382561,0.05597669631242752,0.2870766520500183,-0.3179768919944763
87.0,0.22852304577827454,0.49471569061279297,0.022411931306123734,0.624384880065918,0.16257235407829285,-0.15946315228939056,-0.23570506274700165,0.06895620375871658,0.027136513963341713,0.7012473940849304,0.032964084297418594,0.16608183085918427,0.08543124794960022,0.0790366679430008,0.276369571685791,-0.3325313925743103
88.0,0.20642156898975372,0.49378079175949097,-0.022182228043675423,0.6354849338531494,0.11609669774770737,-0.14947286248207092,-0.23205307126045227,0.08593548834323883,0.028898043558001518,0.6957689523696899,0.031240660697221756,0.1871786117553711,0.10047166049480438,0.10941169410943985,0.2878350615501404,-0.3258616030216217
89.0,0.12019816786050797,0.46841445565223694,-0.06041273847222328,0.6823831796646118,0.05594543367624283,-0.061269257217645645,-0.14401492476463318,-0.029935020953416824,0.008675089105963707,0.6937918663024902,0.05044006183743477,0.16611769795417786,0.09784410893917084,0.08455100655555725,0.2811093032360077,-0.3547831177711487
90.0,0.29399213194847107,0.4956849217414856,0.018534382805228233,0.5596200227737427,0.20745046436786652,-0.20726625621318817,-0.3099338412284851,0.14524556696414948,0.10514429211616516,0.6734980344772339,-0.07096591591835022,0.18672600388526917,0.17253771424293518,0.17573493719100952,0.24890340864658356,-0.3733214735984802
